transaction_id,customer_id,sku,product_name,line,date,qty,unit_price,revenue,channel,region,segment,campaign_group
T0000092,C00023,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2023-06-05,1,11.06,11.06,rossmann,Niedersachsen,active_women_35,treatment
T0002564,C00625,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-06-05,2,8.78,17.56,dm,Hamburg,traditional_55,treatment
T0000580,C00146,ALK-FB-01,Fuß Butter,Feet,2023-06-06,2,7.56,15.12,pharmacy,Baden-Württemberg,diabetic_care,treatment
T0000939,C00239,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2023-06-06,1,11.67,11.67,pharmacy,Hamburg,active_women_35,treatment
T0003254,C00792,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2023-06-06,3,9.16,27.48,online,Hessen,athletes_25,control
T0000024,C00006,ALK-LG-02,Bein Frische Gel,Legs,2023-06-07,1,8.0,8.0,pharmacy,Niedersachsen,young_active_women,treatment
T0000167,C00040,ALK-FB-06,Fußpflege Deospray,Feet,2023-06-07,2,5.88,11.76,online,NRW,young_active_women,control
T0000265,C00063,ALK-CB-01,Ur Bonbons,Cough drops,2023-06-07,1,2.41,2.41,online,Niedersachsen,traditional_55,control
T0000332,C00082,ALK-FB-06,Fußpflege Deospray,Feet,2023-06-07,1,6.38,6.38,online,Berlin,young_active_women,treatment
T0000522,C00131,ALK-CB-01,Ur Bonbons,Cough drops,2023-06-07,1,2.48,2.48,dm,Berlin,traditional_55,control
T0002363,C00581,ALK-LG-02,Bein Frische Gel,Legs,2023-06-07,1,8.14,8.14,dm,Sachsen,active_women_35,treatment
T0002834,C00687,ALK-LG-02,Bein Frische Gel,Legs,2023-06-07,2,8.52,17.04,online,Berlin,young_active_women,treatment
T0000100,C00025,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-06-08,1,8.35,8.35,online,Sachsen,young_active_women,control
T0000900,C00230,ALK-FB-01,Fuß Butter,Feet,2023-06-08,1,7.49,7.49,pharmacy,Baden-Württemberg,diabetic_care,treatment
T0001072,C00276,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-06-09,1,8.3,8.3,dm,Berlin,young_active_women,control
T0001458,C00367,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-06-09,1,8.24,8.24,online,Baden-Württemberg,young_active_women,treatment
T0000290,C00072,ALK-FB-06,Fußpflege Deospray,Feet,2023-06-10,1,6.21,6.21,online,Hamburg,athletes_25,treatment
T0001441,C00364,ALK-LG-01,5 in 1 Beinlotion,Legs,2023-06-10,2,9.53,19.06,online,Baden-Württemberg,active_women_35,treatment
T0001486,C00372,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-06-10,1,7.27,7.27,online,Niedersachsen,diabetic_care,control
T0001777,C00440,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2023-06-10,3,8.67,26.01,pharmacy,Baden-Württemberg,athletes_25,treatment
T0002796,C00678,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2023-06-10,1,9.38,9.38,pharmacy,Hessen,athletes_25,control
T0000232,C00054,ALK-LG-02,Bein Frische Gel,Legs,2023-06-11,1,8.15,8.15,pharmacy,Hamburg,young_active_women,control
T0000440,C00108,ALK-LG-02,Bein Frische Gel,Legs,2023-06-11,2,8.53,17.06,pharmacy,Hessen,young_active_women,treatment
T0001561,C00391,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-06-11,2,7.29,14.58,online,NRW,active_women_35,control
T0003277,C00796,ALK-FB-01,Fuß Butter,Feet,2023-06-11,1,7.62,7.62,pharmacy,Bayern,wellness_50plus,control
T0000097,C00024,ALK-LG-01,5 in 1 Beinlotion,Legs,2023-06-12,1,9.93,9.93,online,Berlin,active_women_35,control
T0001464,C00368,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-06-12,1,6.03,6.03,dm,Berlin,traditional_55,treatment
T0002954,C00714,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-06-12,3,7.1,21.3,pharmacy,Baden-Württemberg,diabetic_care,control
T0000980,C00252,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-06-13,1,6.87,6.87,rossmann,Hessen,diabetic_care,control
T0001006,C00260,ALK-FB-01,Fuß Butter,Feet,2023-06-13,1,8.0,8.0,pharmacy,NRW,diabetic_care,treatment
T0001537,C00386,ALK-LG-02,Bein Frische Gel,Legs,2023-06-13,2,7.8,15.6,pharmacy,Baden-Württemberg,active_women_35,control
T0002813,C00682,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-06-13,2,6.97,13.94,online,Baden-Württemberg,athletes_25,treatment
T0001410,C00357,ALK-FB-06,Fußpflege Deospray,Feet,2023-06-14,1,6.03,6.03,pharmacy,Baden-Württemberg,young_active_women,treatment
T0000671,C00170,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2023-06-15,3,8.54,25.62,pharmacy,Niedersachsen,athletes_25,control
T0000811,C00206,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2023-06-15,3,8.74,26.22,rossmann,Hessen,athletes_25,control
T0000974,C00249,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2023-06-15,1,9.64,9.64,rossmann,Baden-Württemberg,athletes_25,treatment
T0001073,C00276,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-06-15,1,8.46,8.46,online,Berlin,young_active_women,control
T0001605,C00401,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-06-15,1,6.66,6.66,online,Sachsen,traditional_55,treatment
T0002472,C00607,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-06-15,1,6.66,6.66,rossmann,Hessen,traditional_55,control
T0003153,C00766,ALK-LG-01,5 in 1 Beinlotion,Legs,2023-06-15,1,10.24,10.24,pharmacy,Baden-Württemberg,wellness_50plus,treatment
T0001572,C00393,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-06-17,1,6.98,6.98,rossmann,Bayern,diabetic_care,control
T0001990,C00492,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-06-17,1,8.91,8.91,online,Sachsen,athletes_25,control
T0002490,C00611,ALK-LG-02,Bein Frische Gel,Legs,2023-06-17,1,7.83,7.83,online,Hessen,athletes_25,control
T0000289,C00071,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-06-18,2,5.87,11.74,pharmacy,Hamburg,traditional_55,control
T0001233,C00316,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2023-06-18,1,9.64,9.64,pharmacy,NRW,athletes_25,treatment
T0001368,C00348,ALK-FB-06,Fußpflege Deospray,Feet,2023-06-18,3,5.83,17.49,dm,Berlin,athletes_25,treatment
T0002072,C00512,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2023-06-18,1,11.98,11.98,dm,Berlin,diabetic_care,treatment
T0002117,C00522,ALK-LG-02,Bein Frische Gel,Legs,2023-06-18,1,8.12,8.12,dm,Hessen,young_active_women,treatment
T0000164,C00039,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-06-19,2,8.33,16.66,pharmacy,Baden-Württemberg,active_women_35,treatment
T0001775,C00439,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2023-06-19,3,9.76,29.28,dm,Niedersachsen,athletes_25,treatment
T0002584,C00630,ALK-FB-06,Fußpflege Deospray,Feet,2023-06-19,2,5.95,11.9,online,NRW,active_women_35,control
T0002690,C00653,ALK-LG-01,5 in 1 Beinlotion,Legs,2023-06-19,1,9.66,9.66,pharmacy,Baden-Württemberg,wellness_50plus,treatment
T0000732,C00188,ALK-LG-01,5 in 1 Beinlotion,Legs,2023-06-20,1,10.05,10.05,online,NRW,active_women_35,control
T0000810,C00206,ALK-FB-06,Fußpflege Deospray,Feet,2023-06-20,1,6.16,6.16,rossmann,Hessen,athletes_25,control
T0001635,C00408,ALK-LG-02,Bein Frische Gel,Legs,2023-06-20,1,8.25,8.25,pharmacy,Hamburg,wellness_50plus,control
T0001817,C00452,ALK-FB-05,10% Urea Fußcreme,Feet,2023-06-20,1,7.39,7.39,pharmacy,Hamburg,diabetic_care,treatment
T0002408,C00593,ALK-LG-02,Bein Frische Gel,Legs,2023-06-20,1,8.55,8.55,pharmacy,Hessen,active_women_35,treatment
T0003194,C00777,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2023-06-20,1,9.32,9.32,online,Berlin,athletes_25,treatment
T0000422,C00104,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2023-06-21,1,11.73,11.73,online,Berlin,active_women_35,treatment
T0002682,C00652,ALK-FB-06,Fußpflege Deospray,Feet,2023-06-21,2,5.95,11.9,online,Hamburg,young_active_women,treatment
T0002830,C00686,ALK-FB-06,Fußpflege Deospray,Feet,2023-06-21,2,6.3,12.6,online,Sachsen,young_active_women,treatment
T0003256,C00793,ALK-FB-01,Fuß Butter,Feet,2023-06-21,3,7.7,23.1,online,Sachsen,wellness_50plus,treatment
T0003275,C00796,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-06-21,1,6.79,6.79,online,Bayern,wellness_50plus,control
T0000331,C00082,ALK-MG-05,Wärmendes Intensiv Gel,Muscles/Joints,2023-06-22,1,8.37,8.37,dm,Berlin,young_active_women,treatment
T0001060,C00274,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-06-22,1,8.67,8.67,online,Bayern,young_active_women,control
T0002279,C00558,ALK-MG-05,Wärmendes Intensiv Gel,Muscles/Joints,2023-06-22,1,8.46,8.46,rossmann,Bayern,traditional_55,treatment
T0003203,C00780,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-06-22,1,8.18,8.18,online,Hessen,active_women_35,treatment
T0002182,C00539,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-06-23,1,8.34,8.34,online,Sachsen,young_active_women,control
T0000444,C00109,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-06-24,1,5.77,5.77,online,Hamburg,athletes_25,control
T0000638,C00162,ALK-FB-05,10% Urea Fußcreme,Feet,2023-06-24,1,7.59,7.59,pharmacy,Sachsen,diabetic_care,treatment
T0002336,C00572,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2023-06-24,2,11.88,23.76,pharmacy,Hessen,diabetic_care,control
T0002722,C00661,ALK-FB-06,Fußpflege Deospray,Feet,2023-06-24,2,6.28,12.56,pharmacy,Bayern,athletes_25,control
T0002831,C00686,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-06-24,1,8.25,8.25,online,Sachsen,young_active_women,treatment
T0003186,C00775,ALK-LG-01,5 in 1 Beinlotion,Legs,2023-06-24,1,10.17,10.17,online,Baden-Württemberg,wellness_50plus,control
T0000637,C00161,ALK-FB-06,Fußpflege Deospray,Feet,2023-06-25,1,5.8,5.8,online,Baden-Württemberg,wellness_50plus,treatment
T0001232,C00316,ALK-FB-06,Fußpflege Deospray,Feet,2023-06-25,1,5.8,5.8,online,NRW,athletes_25,treatment
T0000601,C00153,ALK-LG-01,5 in 1 Beinlotion,Legs,2023-06-27,1,10.25,10.25,pharmacy,Bayern,wellness_50plus,control
T0000650,C00166,ALK-LG-02,Bein Frische Gel,Legs,2023-06-27,2,8.0,16.0,pharmacy,Berlin,young_active_women,treatment
T0002742,C00666,ALK-FB-01,Fuß Butter,Feet,2023-06-27,2,7.34,14.68,pharmacy,Sachsen,diabetic_care,control
T0002918,C00708,ALK-FB-06,Fußpflege Deospray,Feet,2023-06-27,1,5.96,5.96,online,Hessen,young_active_women,control
T0002979,C00723,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-06-27,2,8.65,17.3,pharmacy,Bayern,active_women_35,control
T0000417,C00103,ALK-FB-01,Fuß Butter,Feet,2023-06-28,2,8.03,16.06,pharmacy,Berlin,wellness_50plus,treatment
T0001437,C00363,ALK-FB-06,Fußpflege Deospray,Feet,2023-06-28,3,6.21,18.63,dm,Hessen,active_women_35,control
T0002025,C00501,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2023-06-28,1,9.64,9.64,rossmann,Bayern,traditional_55,control
T0002387,C00587,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2023-06-28,2,9.74,19.48,online,Sachsen,young_active_women,control
T0002616,C00637,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2023-06-28,1,9.66,9.66,pharmacy,Berlin,active_women_35,control
T0001316,C00336,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2023-06-29,1,8.93,8.93,online,NRW,athletes_25,control
T0001709,C00423,ALK-LG-02,Bein Frische Gel,Legs,2023-06-29,1,7.85,7.85,rossmann,Hamburg,active_women_35,control
T0002285,C00560,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2023-06-29,1,8.97,8.97,online,Bayern,athletes_25,treatment
T0001029,C00266,ALK-FB-01,Fuß Butter,Feet,2023-06-30,2,7.77,15.54,online,Niedersachsen,athletes_25,control
T0002516,C00616,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2023-06-30,1,9.7,9.7,pharmacy,Niedersachsen,athletes_25,treatment
T0000008,C00002,ALK-LG-02,Bein Frische Gel,Legs,2023-07-01,1,8.28,8.28,pharmacy,Baden-Württemberg,active_women_35,control
T0000771,C00197,ALK-FB-05,10% Urea Fußcreme,Feet,2023-07-01,1,7.31,7.31,pharmacy,Hessen,diabetic_care,treatment
T0000808,C00205,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-07-01,1,8.21,8.21,online,Hessen,young_active_women,control
T0000917,C00233,ALK-CB-01,Ur Bonbons,Cough drops,2023-07-01,1,2.6,2.6,pharmacy,Hessen,traditional_55,treatment
T0003038,C00738,ALK-LG-01,5 in 1 Beinlotion,Legs,2023-07-01,1,9.83,9.83,online,Sachsen,active_women_35,treatment
T0002302,C00564,ALK-LG-01,5 in 1 Beinlotion,Legs,2023-07-02,1,9.62,9.62,dm,Berlin,young_active_women,control
T0000488,C00122,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2023-07-03,1,9.73,9.73,rossmann,Baden-Württemberg,traditional_55,control
T0000695,C00178,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-07-03,3,8.47,25.41,online,Bayern,young_active_women,control
T0001070,C00276,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-07-03,2,7.18,14.36,pharmacy,Berlin,young_active_women,control
T0002498,C00613,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-07-03,1,8.38,8.38,pharmacy,Sachsen,active_women_35,control
T0003217,C00784,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2023-07-03,1,9.81,9.81,rossmann,Sachsen,athletes_25,control
T0000159,C00038,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-07-04,1,8.09,8.09,rossmann,Bayern,athletes_25,treatment
T0000665,C00169,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-07-04,3,5.74,17.22,online,Baden-Württemberg,athletes_25,control
T0000697,C00179,ALK-LG-01,5 in 1 Beinlotion,Legs,2023-07-04,1,9.63,9.63,pharmacy,Hessen,wellness_50plus,treatment
T0001109,C00286,ALK-FB-05,10% Urea Fußcreme,Feet,2023-07-04,2,7.16,14.32,online,Hamburg,diabetic_care,treatment
T0001334,C00340,ALK-LG-01,5 in 1 Beinlotion,Legs,2023-07-04,1,10.21,10.21,online,Baden-Württemberg,athletes_25,control
T0001549,C00389,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-07-04,2,6.88,13.76,rossmann,Berlin,diabetic_care,treatment
T0001563,C00391,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-07-04,1,8.09,8.09,online,NRW,active_women_35,control
T0002696,C00654,ALK-FB-06,Fußpflege Deospray,Feet,2023-07-04,1,5.82,5.82,pharmacy,Sachsen,athletes_25,control
T0000151,C00036,ALK-LG-02,Bein Frische Gel,Legs,2023-07-05,2,7.8,15.6,pharmacy,Bayern,active_women_35,treatment
T0002618,C00637,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2023-07-05,1,11.01,11.01,pharmacy,Berlin,active_women_35,control
T0002626,C00640,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-07-05,1,6.9,6.9,dm,Baden-Württemberg,young_active_women,control
T0002697,C00654,ALK-FB-06,Fußpflege Deospray,Feet,2023-07-05,1,6.07,6.07,online,Sachsen,athletes_25,control
T0000049,C00013,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-07-06,1,6.96,6.96,online,Bayern,diabetic_care,treatment
T0001235,C00318,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-07-06,1,5.87,5.87,rossmann,Niedersachsen,traditional_55,treatment
T0002659,C00647,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2023-07-06,2,11.86,23.72,pharmacy,NRW,diabetic_care,control
T0000383,C00094,ALK-FB-05,10% Urea Fußcreme,Feet,2023-07-07,1,6.93,6.93,rossmann,Hessen,diabetic_care,control
T0000471,C00117,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-07-07,1,8.6,8.6,rossmann,Hessen,traditional_55,control
T0001131,C00292,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-07-07,2,6.78,13.56,pharmacy,NRW,traditional_55,control
T0001532,C00384,ALK-FB-06,Fußpflege Deospray,Feet,2023-07-07,1,6.32,6.32,online,NRW,athletes_25,control
T0002495,C00613,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2023-07-07,1,9.14,9.14,online,Sachsen,active_women_35,control
T0000018,C00005,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-07-08,1,6.88,6.88,pharmacy,Hessen,diabetic_care,control
T0001501,C00377,ALK-LG-02,Bein Frische Gel,Legs,2023-07-08,2,8.3,16.6,online,NRW,young_active_women,control
T0001798,C00447,ALK-LG-01,5 in 1 Beinlotion,Legs,2023-07-09,1,9.53,9.53,pharmacy,Hamburg,wellness_50plus,control
T0002419,C00595,ALK-LG-02,Bein Frische Gel,Legs,2023-07-09,1,8.21,8.21,pharmacy,Hessen,active_women_35,treatment
T0000521,C00131,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-07-10,1,6.76,6.76,pharmacy,Berlin,traditional_55,control
T0000969,C00247,ALK-FB-02,Sole Fußbad,Feet,2023-07-10,1,6.2,6.2,online,NRW,wellness_50plus,control
T0001066,C00275,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-07-10,2,5.9,11.8,pharmacy,Hamburg,athletes_25,control
T0001280,C00329,ALK-CB-01,Ur Bonbons,Cough drops,2023-07-10,1,2.6,2.6,pharmacy,Berlin,young_active_women,control
T0001661,C00413,ALK-FB-06,Fußpflege Deospray,Feet,2023-07-10,1,5.82,5.82,online,Niedersachsen,young_active_women,control
T0001738,C00430,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-07-10,3,8.58,25.74,pharmacy,Niedersachsen,young_active_women,treatment
T0001848,C00460,ALK-CB-01,Ur Bonbons,Cough drops,2023-07-10,1,2.4,2.4,rossmann,Niedersachsen,traditional_55,treatment
T0001908,C00475,ALK-CB-01,Ur Bonbons,Cough drops,2023-07-10,1,2.46,2.46,online,Baden-Württemberg,athletes_25,treatment
T0000778,C00198,ALK-FB-05,10% Urea Fußcreme,Feet,2023-07-11,2,7.21,14.42,pharmacy,Niedersachsen,diabetic_care,treatment
T0001363,C00347,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-07-11,2,5.79,11.58,rossmann,Hessen,traditional_55,treatment
T0001449,C00365,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-07-11,1,8.17,8.17,dm,Niedersachsen,active_women_35,treatment
T0001475,C00370,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2023-07-11,1,8.69,8.69,online,Bayern,athletes_25,treatment
T0001585,C00397,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-07-11,3,6.91,20.73,pharmacy,Hessen,traditional_55,treatment
T0001689,C00419,ALK-FB-02,Sole Fußbad,Feet,2023-07-11,1,6.64,6.64,rossmann,Niedersachsen,wellness_50plus,control
T0002931,C00710,ALK-FB-02,Sole Fußbad,Feet,2023-07-11,1,6.65,6.65,online,Baden-Württemberg,young_active_women,treatment
T0002974,C00720,ALK-LG-01,5 in 1 Beinlotion,Legs,2023-07-11,1,9.66,9.66,rossmann,Niedersachsen,diabetic_care,control
T0000091,C00023,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-07-12,1,6.96,6.96,pharmacy,Niedersachsen,active_women_35,treatment
T0000273,C00066,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2023-07-12,1,11.53,11.53,dm,NRW,wellness_50plus,control
T0000429,C00106,ALK-FB-06,Fußpflege Deospray,Feet,2023-07-12,1,6.02,6.02,online,Baden-Württemberg,young_active_women,treatment
T0001012,C00261,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-07-12,1,8.54,8.54,rossmann,Niedersachsen,active_women_35,control
T0001137,C00294,ALK-FB-05,10% Urea Fußcreme,Feet,2023-07-12,1,7.03,7.03,pharmacy,Sachsen,diabetic_care,treatment
T0002289,C00560,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2023-07-12,1,8.99,8.99,online,Bayern,athletes_25,treatment
T0002963,C00716,ALK-MG-05,Wärmendes Intensiv Gel,Muscles/Joints,2023-07-12,2,8.37,16.74,rossmann,Baden-Württemberg,young_active_women,treatment
T0000550,C00138,ALK-LG-02,Bein Frische Gel,Legs,2023-07-13,1,7.94,7.94,pharmacy,Bayern,active_women_35,treatment
T0000809,C00206,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2023-07-13,3,8.99,26.97,online,Hessen,athletes_25,control
T0001389,C00353,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-07-13,1,6.79,6.79,rossmann,Baden-Württemberg,traditional_55,treatment
T0001451,C00365,ALK-LG-02,Bein Frische Gel,Legs,2023-07-13,2,7.93,15.86,dm,Niedersachsen,active_women_35,treatment
T0003021,C00734,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-07-13,3,6.9,20.7,pharmacy,Baden-Württemberg,diabetic_care,control
T0000931,C00237,ALK-LG-02,Bein Frische Gel,Legs,2023-07-14,1,7.82,7.82,pharmacy,Bayern,athletes_25,control
T0000976,C00250,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2023-07-14,1,8.87,8.87,online,Sachsen,athletes_25,control
T0001212,C00312,ALK-FB-05,10% Urea Fußcreme,Feet,2023-07-14,3,7.18,21.54,pharmacy,Berlin,diabetic_care,control
T0000346,C00085,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-07-15,1,7.02,7.02,pharmacy,Berlin,wellness_50plus,control
T0001433,C00362,ALK-LG-02,Bein Frische Gel,Legs,2023-07-15,1,8.4,8.4,pharmacy,NRW,athletes_25,treatment
T0002138,C00525,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-07-15,1,6.72,6.72,online,Hamburg,traditional_55,control
T0002675,C00650,ALK-CB-01,Ur Bonbons,Cough drops,2023-07-15,1,2.5,2.5,dm,Sachsen,active_women_35,control
T0001603,C00401,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2023-07-16,1,11.43,11.43,rossmann,Sachsen,traditional_55,treatment
T0003078,C00750,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2023-07-16,1,8.83,8.83,dm,Baden-Württemberg,athletes_25,treatment
T0003098,C00755,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2023-07-16,1,9.79,9.79,online,Bayern,athletes_25,control
T0003123,C00761,ALK-FB-06,Fußpflege Deospray,Feet,2023-07-16,1,5.85,5.85,online,NRW,athletes_25,control
T0003133,C00762,ALK-LG-01,5 in 1 Beinlotion,Legs,2023-07-16,2,9.96,19.92,online,Hessen,wellness_50plus,control
T0000217,C00051,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2023-07-17,2,11.65,23.3,online,Hessen,active_women_35,treatment
T0000537,C00134,ALK-CB-01,Ur Bonbons,Cough drops,2023-07-17,1,2.44,2.44,rossmann,Baden-Württemberg,athletes_25,control
T0001669,C00415,ALK-MG-04,Franzbranntwein,Muscles/Joints,2023-07-17,1,6.42,6.42,pharmacy,NRW,wellness_50plus,control
T0001958,C00486,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-07-17,1,8.89,8.89,dm,Niedersachsen,active_women_35,treatment
T0003147,C00765,ALK-LG-02,Bein Frische Gel,Legs,2023-07-17,2,8.33,16.66,pharmacy,Niedersachsen,diabetic_care,control
T0000235,C00055,ALK-LG-01,5 in 1 Beinlotion,Legs,2023-07-18,1,9.51,9.51,pharmacy,Niedersachsen,wellness_50plus,control
T0001209,C00311,ALK-FB-05,10% Urea Fußcreme,Feet,2023-07-18,1,7.54,7.54,pharmacy,Hessen,diabetic_care,control
T0003015,C00732,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2023-07-18,2,9.04,18.08,dm,Hamburg,athletes_25,control
T0000985,C00254,ALK-FB-06,Fußpflege Deospray,Feet,2023-07-19,3,6.23,18.69,pharmacy,Baden-Württemberg,traditional_55,treatment
T0000990,C00255,ALK-MG-05,Wärmendes Intensiv Gel,Muscles/Joints,2023-07-19,2,8.59,17.18,pharmacy,Bayern,traditional_55,control
T0001231,C00316,ALK-FB-06,Fußpflege Deospray,Feet,2023-07-19,3,5.99,17.97,rossmann,NRW,athletes_25,treatment
T0000681,C00174,ALK-FB-06,Fußpflege Deospray,Feet,2023-07-20,1,5.83,5.83,dm,Berlin,athletes_25,treatment
T0001064,C00274,ALK-LG-01,5 in 1 Beinlotion,Legs,2023-07-20,1,10.36,10.36,dm,Bayern,young_active_women,control
T0001227,C00315,ALK-LG-02,Bein Frische Gel,Legs,2023-07-20,1,8.09,8.09,online,Baden-Württemberg,traditional_55,control
T0001253,C00321,ALK-MG-05,Wärmendes Intensiv Gel,Muscles/Joints,2023-07-20,3,8.45,25.35,pharmacy,Sachsen,traditional_55,control
T0002860,C00693,ALK-LG-01,5 in 1 Beinlotion,Legs,2023-07-20,1,9.95,9.95,dm,Hamburg,wellness_50plus,treatment
T0003295,C00800,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-07-20,1,5.64,5.64,dm,Baden-Württemberg,athletes_25,control
T0000015,C00004,ALK-FB-04,Hornhaut Entferner Maske,Feet,2023-07-21,1,8.22,8.22,pharmacy,Hessen,wellness_50plus,treatment
T0000403,C00099,ALK-FB-03,Hornhaut Reduziercreme,Feet,2023-07-21,1,6.94,6.94,online,Hessen,active_women_35,treatment
T0000829,C00211,ALK-FB-06,Fußpflege Deospray,Feet,2023-07-21,1,5.93,5.93,pharmacy,Niedersachsen,young_active_women,treatment
T0001086,C00279,ALK-FB-01,Fuß Butter,Feet,2023-07-21,1,7.33,7.33,pharmacy,NRW,diabetic_care,treatment
T0002226,C00550,ALK-MG-01,Mobil Gel,Muscles/Joints,2023-07-21,3,5.54,16.62,pharmacy,Niedersachsen,athletes_25,control
T0002233,C00551,ALK-LG-01,5 in 1 Beinlotion,Legs,2023-07-21,1,10.17,10.17,online,Hessen,active_women_35,control
